cash_request_id,amount,status,created_at,created_at_month,created_at_year,cohort,user_id,transfer_type,fees_total_amount
16876,100,money_back,2020-09-19 13:07:16.980604+00:00,9,2020,2020-09,40459,instant,15
14862,50,money_back,2020-09-06 18:40:59.168194+00:00,9,2020,2020-09,18098,instant,5
15058,100,money_back,2020-09-08 04:55:29.081417+00:00,9,2020,2020-09,37508,instant,5
16050,50,money_back,2020-09-14 11:25:59.288105+00:00,9,2020,2020-09,33668,instant,10
15256,50,money_back,2020-09-09 07:02:08.340132+00:00,9,2020,2020-09,87,instant,10
15611,100,money_back,2020-09-10 20:31:07.741783+00:00,9,2020,2020-09,682,instant,5
15935,50,money_back,2020-09-13 08:40:16.956896+00:00,9,2020,2020-09,41411,instant,5
15965,100,money_back,2020-09-13 15:12:39.255047+00:00,9,2020,2020-09,7884,instant,10
16099,50,money_back,2020-09-14 17:18:55.748020+00:00,9,2020,2020-09,41938,instant,5
16838,50,money_back,2020-09-19 07:52:58.652487+00:00,9,2020,2020-09,35718,instant,5
15382,100,money_back,2020-09-09 15:03:07.061687+00:00,9,2020,2020-09,15199,instant,5
15929,100,money_back,2020-09-13 07:24:40.521637+00:00,9,2020,2020-09,29496,instant,10
16037,50,money_back,2020-09-14 10:13:51.699035+00:00,9,2020,2020-09,40506,instant,5
18081,100,money_back,2020-09-27 14:02:00.074770+00:00,9,2020,2020-09,53014,instant,5
16241,100,money_back,2020-09-15 12:46:15.063632+00:00,9,2020,2020-09,1307,instant,5
18192,30,money_back,2020-09-28 11:49:53.498036+00:00,9,2020,2020-09,4954,instant,40
20953,70,money_back,2020-10-13 23:59:07.000449+00:00,10,2020,2020-10,62433,instant,5
15448,100,money_back,2020-09-09 20:23:06.137559+00:00,9,2020,2020-09,28004,instant,10
17995,80,money_back,2020-09-26 14:56:53.435028+00:00,9,2020,2020-09,50924,instant,5
24837,50,money_back,2020-10-26 19:53:11.754795+00:00,10,2020,2020-10,94531,instant,5
18223,100,money_back,2020-09-28 15:40:45.491009+00:00,9,2020,2020-09,54213,instant,5
20950,100,money_back,2020-10-13 23:20:06.950037+00:00,10,2020,2020-10,15789,instant,5
20954,100,money_back,2020-10-14 01:10:21.201076+00:00,10,2020,2020-10,11533,regular,0
17997,100,money_back,2020-09-26 15:20:21.202349+00:00,9,2020,2020-09,51919,instant,10
24740,25,money_back,2020-10-26 16:49:42.718761+00:00,10,2020,2020-10,26135,instant,5
23875,100,money_back,2020-10-24 05:55:51.287187+00:00,10,2020,2020-10,86845,instant,5
24510,50,money_back,2020-10-26 04:30:21.860160+00:00,10,2020,2020-10,92191,instant,5
24428,50,money_back,2020-10-25 18:14:47.635324+00:00,10,2020,2020-10,91972,instant,5
23230,100,money_back,2020-10-22 21:41:23.182219+00:00,10,2020,2020-10,87706,instant,10
20961,100,money_back,2020-10-14 05:11:37.707785+00:00,10,2020,2020-10,33465,instant,5
20967,50,money_back,2020-10-14 05:51:42.700833+00:00,10,2020,2020-10,69536,instant,5
24429,100,money_back,2020-10-25 18:15:25.637991+00:00,10,2020,2020-10,92327,instant,5
16941,100,money_back,2020-09-20 08:08:43.293727+00:00,9,2020,2020-09,44231,instant,5
20942,100,money_back,2020-10-13 21:44:23.644874+00:00,10,2020,2020-10,7903,instant,5
20966,100,money_back,2020-10-14 05:44:08.255809+00:00,10,2020,2020-10,4954,instant,15
21676,100,money_back,2020-10-16 18:31:03.087471+00:00,10,2020,2020-10,69424,instant,10
23949,100,money_back,2020-10-24 08:43:26.177817+00:00,10,2020,2020-10,84207,regular,0
20965,100,money_back,2020-10-14 05:37:57.861046+00:00,10,2020,2020-10,26004,instant,5
26676,50,money_back,2020-10-31 10:42:23.055243+00:00,10,2020,2020-10,81729,instant,5
20969,100,money_back,2020-10-14 06:01:59.063311+00:00,10,2020,2020-10,9452,instant,5
20974,100,money_back,2020-10-14 06:21:51.990888+00:00,10,2020,2020-10,66738,instant,5
24134,100,money_back,2020-10-24 15:25:50.951630+00:00,10,2020,2020-10,34600,instant,10
20972,50,money_back,2020-10-14 06:16:21.561145+00:00,10,2020,2020-10,44497,instant,5
20975,50,money_back,2020-10-14 06:22:23.059001+00:00,10,2020,2020-10,69317,instant,15
20959,100,money_back,2020-10-14 05:02:46.512910+00:00,10,2020,2020-10,11438,instant,10
20964,100,money_back,2020-10-14 05:33:45.322522+00:00,10,2020,2020-10,16799,instant,5
24682,100,money_back,2020-10-26 14:43:56.369200+00:00,10,2020,2020-10,94108,instant,5
20960,100,money_back,2020-10-14 05:09:34.674935+00:00,10,2020,2020-10,32026,instant,10
20993,100,money_back,2020-10-14 08:03:46.584097+00:00,10,2020,2020-10,71312,instant,10
20979,100,money_back,2020-10-14 07:08:20.082619+00:00,10,2020,2020-10,15199,instant,10
24137,100,money_back,2020-10-24 15:29:21.830588+00:00,10,2020,2020-10,90761,instant,5
20995,100,money_back,2020-10-14 08:09:01.245274+00:00,10,2020,2020-10,53040,instant,5
20984,100,money_back,2020-10-14 07:23:26.652070+00:00,10,2020,2020-10,5286,instant,5
21015,100,money_back,2020-10-14 09:47:00.072447+00:00,10,2020,2020-10,12481,instant,5
21001,100,money_back,2020-10-14 08:36:54.209161+00:00,10,2020,2020-10,69437,instant,5
20929,100,money_back,2020-10-13 19:59:39.465402+00:00,10,2020,2020-10,8959,instant,10
9836,100,money_back,2020-07-28 08:01:50.590816+00:00,7,2020,2020-07,16678,instant,15
23970,25,money_back,2020-10-24 09:46:10.263423+00:00,10,2020,2020-10,71801,instant,5
24430,25,money_back,2020-10-25 18:25:39.864408+00:00,10,2020,2020-10,92739,instant,5
20991,100,money_back,2020-10-14 07:45:39.895667+00:00,10,2020,2020-10,43165,instant,5
20983,100,money_back,2020-10-14 07:18:22.285866+00:00,10,2020,2020-10,69263,instant,15
21005,100,money_back,2020-10-14 08:59:49.602173+00:00,10,2020,2020-10,71485,instant,5
21002,50,money_back,2020-10-14 08:49:47.100821+00:00,10,2020,2020-10,2686,instant,5
20981,30,money_back,2020-10-14 07:10:03.720197+00:00,10,2020,2020-10,49947,instant,5
24511,100,money_back,2020-10-26 04:39:09.644632+00:00,10,2020,2020-10,12287,instant,5
23128,100,money_back,2020-10-22 15:47:20.144109+00:00,10,2020,2020-10,82106,instant,5
21033,100,money_back,2020-10-14 10:36:07.214517+00:00,10,2020,2020-10,69256,instant,5
21026,50,money_back,2020-10-14 10:22:45.506187+00:00,10,2020,2020-10,8734,instant,5
21044,100,money_back,2020-10-14 11:02:17.225350+00:00,10,2020,2020-10,49187,instant,10
21039,100,money_back,2020-10-14 10:48:45.771774+00:00,10,2020,2020-10,13454,instant,10
21048,100,money_back,2020-10-14 11:12:10.717672+00:00,10,2020,2020-10,70677,instant,5
21035,50,money_back,2020-10-14 10:40:06.740291+00:00,10,2020,2020-10,41938,instant,5
21028,100,money_back,2020-10-14 10:28:01.138820+00:00,10,2020,2020-10,36045,instant,5
21043,100,money_back,2020-10-14 10:58:22.380300+00:00,10,2020,2020-10,7534,instant,5
23878,25,money_back,2020-10-24 06:08:59.938914+00:00,10,2020,2020-10,88028,instant,5
21023,100,money_back,2020-10-14 10:15:51.659993+00:00,10,2020,2020-10,26536,instant,5
21021,50,money_back,2020-10-14 10:01:55.475550+00:00,10,2020,2020-10,50294,instant,5
21036,40,money_back,2020-10-14 10:40:31.509088+00:00,10,2020,2020-10,68896,instant,5
21031,100,money_back,2020-10-14 10:34:51.914805+00:00,10,2020,2020-10,54433,instant,5
10555,100,money_back,2020-08-02 11:26:46.184486+00:00,8,2020,2020-08,15487,regular,10
20418,100,money_back,2020-10-11 05:53:08.233151+00:00,10,2020,2020-10,16977,instant,10
21032,100,money_back,2020-10-14 10:35:05.758306+00:00,10,2020,2020-10,69608,instant,5
21042,5,money_back,2020-10-14 10:56:52.227355+00:00,10,2020,2020-10,47,instant,5
21049,100,money_back,2020-10-14 11:12:45.019380+00:00,10,2020,2020-10,69283,instant,10
19391,50,money_back,2020-10-06 08:31:13.442418+00:00,10,2020,2020-10,62020,regular,5
21020,100,money_back,2020-10-14 10:01:49.126226+00:00,10,2020,2020-10,68857,instant,10
21041,100,money_back,2020-10-14 10:55:39.329210+00:00,10,2020,2020-10,68701,instant,20
21024,100,money_back,2020-10-14 10:17:53.317813+00:00,10,2020,2020-10,69819,instant,5
21038,50,money_back,2020-10-14 10:48:03.247891+00:00,10,2020,2020-10,21393,instant,5
21072,100,money_back,2020-10-14 12:42:32.515230+00:00,10,2020,2020-10,71937,instant,5
24432,25,money_back,2020-10-25 18:27:07.840474+00:00,10,2020,2020-10,33012,instant,5
21053,100,money_back,2020-10-14 11:32:51.647414+00:00,10,2020,2020-10,25387,instant,5
21062,100,money_back,2020-10-14 12:01:19.836799+00:00,10,2020,2020-10,71977,instant,5
21070,100,money_back,2020-10-14 12:34:02.093582+00:00,10,2020,2020-10,72000,instant,5
24937,100,money_back,2020-10-27 06:42:15.195424+00:00,10,2020,2020-10,26904,instant,5
23562,25,money_back,2020-10-23 15:51:00.254676+00:00,10,2020,2020-10,46944,instant,5
21055,100,money_back,2020-10-14 11:37:03.789369+00:00,10,2020,2020-10,69064,instant,10
21058,100,money_back,2020-10-14 11:49:49.133864+00:00,10,2020,2020-10,15977,instant,5
21065,100,money_back,2020-10-14 12:08:17.944152+00:00,10,2020,2020-10,65185,instant,5
21050,80,money_back,2020-10-14 11:25:01.510465+00:00,10,2020,2020-10,53982,instant,5
21057,100,money_back,2020-10-14 11:43:49.028139+00:00,10,2020,2020-10,66788,instant,10
21095,100,money_back,2020-10-14 14:40:14.759727+00:00,10,2020,2020-10,72136,instant,5
21117,60,money_back,2020-10-14 16:16:41.055836+00:00,10,2020,2020-10,61531,instant,10
21100,100,money_back,2020-10-14 15:04:59.114969+00:00,10,2020,2020-10,57538,instant,5
21093,100,money_back,2020-10-14 14:31:29.990050+00:00,10,2020,2020-10,597,instant,5
25052,50,money_back,2020-10-27 10:19:09.918864+00:00,10,2020,2020-10,91679,instant,5
26989,50,money_back,2020-11-01 20:12:26.857203+00:00,11,2020,2020-11,103503,instant,5
24140,50,money_back,2020-10-24 15:38:11.120942+00:00,10,2020,2020-10,90204,instant,5
21109,100,money_back,2020-10-14 15:29:14.229469+00:00,10,2020,2020-10,17061,instant,5
21113,100,money_back,2020-10-14 15:57:27.094548+00:00,10,2020,2020-10,18098,instant,5
21107,50,money_back,2020-10-14 15:21:20.834301+00:00,10,2020,2020-10,70407,instant,5
21085,70,money_back,2020-10-14 14:00:38.520857+00:00,10,2020,2020-10,44506,instant,5
21115,100,money_back,2020-10-14 16:04:27.268769+00:00,10,2020,2020-10,45287,instant,5
21086,100,money_back,2020-10-14 14:15:58.241648+00:00,10,2020,2020-10,2060,instant,5
23563,25,money_back,2020-10-23 15:59:54.846378+00:00,10,2020,2020-10,51003,instant,5
21114,50,money_back,2020-10-14 15:59:57.734122+00:00,10,2020,2020-10,15221,instant,10
18713,50,money_back,2020-10-01 12:32:45.645637+00:00,10,2020,2020-10,33133,instant,10
21111,10,money_back,2020-10-14 15:50:46.902188+00:00,10,2020,2020-10,12934,instant,5
21090,100,money_back,2020-10-14 14:26:25.011847+00:00,10,2020,2020-10,51782,instant,5
21089,100,money_back,2020-10-14 14:26:14.282889+00:00,10,2020,2020-10,70981,instant,15
21079,100,money_back,2020-10-14 13:36:27.621554+00:00,10,2020,2020-10,71524,instant,5
21081,100,money_back,2020-10-14 13:44:04.196272+00:00,10,2020,2020-10,70126,instant,10
21091,50,money_back,2020-10-14 14:28:59.664437+00:00,10,2020,2020-10,72183,instant,5
21078,50,money_back,2020-10-14 13:22:18.783344+00:00,10,2020,2020-10,42649,instant,10
21103,50,money_back,2020-10-14 15:12:39.312238+00:00,10,2020,2020-10,72265,instant,15
21075,100,money_back,2020-10-14 13:12:31.735507+00:00,10,2020,2020-10,41797,instant,10
21082,100,money_back,2020-10-14 13:48:23.108970+00:00,10,2020,2020-10,71806,instant,10
21094,50,money_back,2020-10-14 14:37:10.466059+00:00,10,2020,2020-10,71309,instant,5
21130,100,money_back,2020-10-14 17:04:25.434237+00:00,10,2020,2020-10,65303,instant,10
21146,100,money_back,2020-10-14 18:39:11.982983+00:00,10,2020,2020-10,15481,instant,5
21125,100,money_back,2020-10-14 16:46:15.314866+00:00,10,2020,2020-10,72400,instant,5
21126,100,money_back,2020-10-14 16:51:08.875061+00:00,10,2020,2020-10,33986,instant,10
21123,100,money_back,2020-10-14 16:42:59.298916+00:00,10,2020,2020-10,55572,instant,10
21122,100,money_back,2020-10-14 16:40:57.054301+00:00,10,2020,2020-10,70189,instant,5
26678,25,money_back,2020-10-31 10:45:48.706535+00:00,10,2020,2020-10,90666,instant,5
21154,100,money_back,2020-10-14 19:41:59.596550+00:00,10,2020,2020-10,72642,instant,5
21139,100,money_back,2020-10-14 18:05:37.256086+00:00,10,2020,2020-10,72420,instant,5
21158,100,money_back,2020-10-14 20:10:40.680558+00:00,10,2020,2020-10,50853,instant,5
21145,50,money_back,2020-10-14 18:33:29.109124+00:00,10,2020,2020-10,72457,instant,5
21120,50,money_back,2020-10-14 16:38:45.613052+00:00,10,2020,2020-10,72004,regular,5
21159,100,money_back,2020-10-14 20:15:09.132284+00:00,10,2020,2020-10,55073,instant,10
14422,100,money_back,2020-09-03 20:08:53.517665+00:00,9,2020,2020-09,19758,instant,10
21140,100,money_back,2020-10-14 18:16:16.749872+00:00,10,2020,2020-10,27531,instant,5
24642,100,money_back,2020-10-26 12:35:08.267308+00:00,10,2020,2020-10,93852,instant,5
21132,100,money_back,2020-10-14 17:18:51.290065+00:00,10,2020,2020-10,72444,instant,10
21161,100,money_back,2020-10-14 20:32:23.857799+00:00,10,2020,2020-10,37942,instant,5
23683,100,money_back,2020-10-23 17:05:37.407990+00:00,10,2020,2020-10,46296,instant,5
23880,25,money_back,2020-10-24 06:12:52.917770+00:00,10,2020,2020-10,71225,regular,0
21119,100,money_back,2020-10-14 16:19:22.705493+00:00,10,2020,2020-10,72263,instant,5
24513,30,money_back,2020-10-26 04:52:44.325766+00:00,10,2020,2020-10,79565,instant,5
21137,100,money_back,2020-10-14 18:01:00.201183+00:00,10,2020,2020-10,70567,instant,10
21138,100,money_back,2020-10-14 18:04:37.560154+00:00,10,2020,2020-10,72532,instant,5
21124,50,money_back,2020-10-14 16:43:04.383030+00:00,10,2020,2020-10,71877,instant,10
21135,100,money_back,2020-10-14 17:50:04.593985+00:00,10,2020,2020-10,72468,instant,5
21162,70,money_back,2020-10-14 20:40:44.569464+00:00,10,2020,2020-10,71383,instant,5
24260,100,money_back,2020-10-25 08:36:29.467211+00:00,10,2020,2020-10,81171,instant,5
21178,100,money_back,2020-10-14 22:11:14.140110+00:00,10,2020,2020-10,70247,instant,5
21164,100,money_back,2020-10-14 20:51:05.233189+00:00,10,2020,2020-10,72525,instant,10
21177,100,money_back,2020-10-14 22:11:02.248601+00:00,10,2020,2020-10,27190,instant,5
24141,100,money_back,2020-10-24 15:40:30.606622+00:00,10,2020,2020-10,79614,instant,5
23565,50,money_back,2020-10-23 16:00:49.923957+00:00,10,2020,2020-10,85112,instant,5
21173,100,money_back,2020-10-14 21:37:20.611812+00:00,10,2020,2020-10,1657,instant,5
21172,100,money_back,2020-10-14 21:33:00.489097+00:00,10,2020,2020-10,71658,regular,10
12655,100,money_back,2020-08-15 17:53:48.824920+00:00,8,2020,2020-08,4763,instant,20
21174,100,money_back,2020-10-14 21:46:40.220332+00:00,10,2020,2020-10,15777,instant,5
21171,100,money_back,2020-10-14 21:26:19.548158+00:00,10,2020,2020-10,38246,instant,5
13660,70,money_back,2020-08-23 09:18:57.794156+00:00,8,2020,2020-08,17577,instant,10
23881,25,money_back,2020-10-24 06:15:27.887474+00:00,10,2020,2020-10,88688,instant,5
26914,100,money_back,2020-11-01 11:59:11.882699+00:00,11,2020,2020-11,51067,instant,5
17431,100,money_back,2020-09-23 09:52:49.801319+00:00,9,2020,2020-09,46756,instant,15
8948,100,money_back,2020-07-19 13:55:51.348262+00:00,7,2020,2020-07,1375,regular,25
18419,100,money_back,2020-09-29 12:54:49.907306+00:00,9,2020,2020-09,55456,instant,10
15470,50,money_back,2020-09-10 03:39:45.716126+00:00,9,2020,2020-09,26262,instant,10
18375,60,money_back,2020-09-29 09:49:01.972530+00:00,9,2020,2020-09,50457,instant,5
16011,50,money_back,2020-09-14 07:21:28.979066+00:00,9,2020,2020-09,14791,instant,10
17896,50,money_back,2020-09-26 00:15:41.687089+00:00,9,2020,2020-09,36322,instant,10
17508,50,money_back,2020-09-23 16:01:32.197805+00:00,9,2020,2020-09,47709,instant,10
25325,25,money_back,2020-10-27 17:23:31.161071+00:00,10,2020,2020-10,92795,instant,5
21199,100,money_back,2020-10-15 04:58:44.997903+00:00,10,2020,2020-10,36048,instant,5
23882,25,money_back,2020-10-24 06:16:01.028631+00:00,10,2020,2020-10,31573,instant,5
13516,50,money_back,2020-08-21 17:12:53.610064+00:00,8,2020,2020-08,27117,instant,50
21195,100,money_back,2020-10-15 03:54:58.204284+00:00,10,2020,2020-10,13973,instant,5
21204,100,money_back,2020-10-15 05:52:08.931269+00:00,10,2020,2020-10,36655,instant,5
16994,100,money_back,2020-09-20 17:51:45.299707+00:00,9,2020,2020-09,43466,instant,5
12008,100,money_back,2020-08-11 14:45:16.969496+00:00,8,2020,2020-08,8814,instant,10
21196,50,money_back,2020-10-15 04:07:02.579968+00:00,10,2020,2020-10,17098,instant,5
21188,100,money_back,2020-10-15 00:33:43.244375+00:00,10,2020,2020-10,45944,regular,0
21191,100,money_back,2020-10-15 01:42:14.163259+00:00,10,2020,2020-10,70854,instant,5
21193,100,money_back,2020-10-15 03:38:51.749832+00:00,10,2020,2020-10,20902,instant,5
21198,50,money_back,2020-10-15 04:58:34.139944+00:00,10,2020,2020-10,57765,instant,5
19937,100,money_back,2020-10-08 19:45:14.660481+00:00,10,2020,2020-10,4377,regular,0
15897,100,money_back,2020-09-12 18:06:00.955921+00:00,9,2020,2020-09,778,instant,10
24643,50,money_back,2020-10-26 12:38:39.694233+00:00,10,2020,2020-10,93835,instant,5
10402,100,money_back,2020-08-01 00:02:37.544134+00:00,8,2020,2020-08,1179,instant,20
21190,50,money_back,2020-10-15 00:50:32.003455+00:00,10,2020,2020-10,19482,instant,5
23566,50,money_back,2020-10-23 16:00:58.545055+00:00,10,2020,2020-10,83444,instant,5
9110,50,money_back,2020-07-20 16:11:02.198240+00:00,7,2020,2020-07,10066,regular,15
21200,100,money_back,2020-10-15 05:26:24.254261+00:00,10,2020,2020-10,2868,instant,5
14050,100,money_back,2020-08-29 14:30:13.575180+00:00,8,2020,2020-08,4778,instant,10
21170,100,money_back,2020-10-14 21:14:29.953202+00:00,10,2020,2020-10,32049,instant,5
24142,50,money_back,2020-10-24 15:52:12.983541+00:00,10,2020,2020-10,46565,regular,0
19982,100,money_back,2020-10-09 04:18:06.952797+00:00,10,2020,2020-10,33282,instant,5
21212,100,money_back,2020-10-15 06:39:36.256714+00:00,10,2020,2020-10,52331,instant,5
24514,25,money_back,2020-10-26 05:09:15.478302+00:00,10,2020,2020-10,93340,instant,5
21230,100,money_back,2020-10-15 07:46:37.100532+00:00,10,2020,2020-10,70452,instant,5
21222,100,money_back,2020-10-15 07:17:43.765226+00:00,10,2020,2020-10,55738,instant,10
21242,50,money_back,2020-10-15 08:20:24.046821+00:00,10,2020,2020-10,31952,instant,5
21215,100,money_back,2020-10-15 06:54:00.825725+00:00,10,2020,2020-10,72782,instant,15
21233,100,money_back,2020-10-15 07:54:30.434018+00:00,10,2020,2020-10,9733,instant,5
21224,100,money_back,2020-10-15 07:22:43.710631+00:00,10,2020,2020-10,71087,instant,10
21241,100,money_back,2020-10-15 08:20:22.031400+00:00,10,2020,2020-10,44221,instant,5
21238,100,money_back,2020-10-15 08:08:56.771596+00:00,10,2020,2020-10,8944,instant,10
21210,100,money_back,2020-10-15 06:20:27.781830+00:00,10,2020,2020-10,3543,regular,0
21243,100,money_back,2020-10-15 08:20:56.578493+00:00,10,2020,2020-10,43466,instant,5
21208,100,money_back,2020-10-15 06:13:17.399600+00:00,10,2020,2020-10,72979,instant,10
21213,100,money_back,2020-10-15 06:49:39.552600+00:00,10,2020,2020-10,23286,instant,5
21211,100,money_back,2020-10-15 06:29:17.713990+00:00,10,2020,2020-10,70159,instant,5
23883,50,money_back,2020-10-24 06:18:44.133362+00:00,10,2020,2020-10,34899,instant,5
21232,50,money_back,2020-10-15 07:53:26.998806+00:00,10,2020,2020-10,14445,instant,5
21231,100,money_back,2020-10-15 07:47:35.053292+00:00,10,2020,2020-10,23818,instant,5
21214,100,money_back,2020-10-15 06:51:10.856587+00:00,10,2020,2020-10,70493,instant,5
21225,50,money_back,2020-10-15 07:24:50.625806+00:00,10,2020,2020-10,70208,instant,20
21207,100,money_back,2020-10-15 06:02:36.529015+00:00,10,2020,2020-10,72983,instant,5
21229,50,money_back,2020-10-15 07:39:05.466815+00:00,10,2020,2020-10,68479,instant,5
21279,100,money_back,2020-10-15 10:29:29.141989+00:00,10,2020,2020-10,62159,instant,5
21261,70,money_back,2020-10-15 09:24:47.350886+00:00,10,2020,2020-10,42558,instant,5
21247,100,money_back,2020-10-15 08:26:06.311057+00:00,10,2020,2020-10,73092,instant,5
21272,100,money_back,2020-10-15 10:15:03.445603+00:00,10,2020,2020-10,73148,instant,10
21260,100,money_back,2020-10-15 09:21:36.504800+00:00,10,2020,2020-10,50384,instant,5
21248,100,money_back,2020-10-15 08:26:06.676880+00:00,10,2020,2020-10,73100,instant,5
21255,50,money_back,2020-10-15 09:06:31.422842+00:00,10,2020,2020-10,15551,instant,5
21284,50,money_back,2020-10-15 11:01:50.115871+00:00,10,2020,2020-10,66663,instant,5
21256,50,money_back,2020-10-15 09:09:25.889881+00:00,10,2020,2020-10,72391,instant,5
21259,100,money_back,2020-10-15 09:17:46.724052+00:00,10,2020,2020-10,3439,instant,5
21274,50,money_back,2020-10-15 10:17:24.870262+00:00,10,2020,2020-10,67891,instant,5
21253,100,money_back,2020-10-15 09:03:09.328804+00:00,10,2020,2020-10,35871,instant,5
21249,100,money_back,2020-10-15 08:46:40.027521+00:00,10,2020,2020-10,73123,instant,5
21278,50,money_back,2020-10-15 10:25:57.624490+00:00,10,2020,2020-10,71956,instant,5
21264,50,money_back,2020-10-15 09:42:28.305773+00:00,10,2020,2020-10,73195,instant,20
21271,100,money_back,2020-10-15 10:11:50.361172+00:00,10,2020,2020-10,9532,instant,15
21276,100,money_back,2020-10-15 10:21:28.098393+00:00,10,2020,2020-10,20423,instant,5
21262,100,money_back,2020-10-15 09:36:18.013381+00:00,10,2020,2020-10,9290,instant,5
21281,100,money_back,2020-10-15 10:55:11.349571+00:00,10,2020,2020-10,70450,instant,5
21286,50,money_back,2020-10-15 11:11:24.838403+00:00,10,2020,2020-10,72116,instant,5
24143,25,money_back,2020-10-24 15:55:46.232868+00:00,10,2020,2020-10,83268,instant,15
21257,100,money_back,2020-10-15 09:09:41.523331+00:00,10,2020,2020-10,72963,instant,5
21280,100,money_back,2020-10-15 10:50:19.111683+00:00,10,2020,2020-10,6410,instant,5
23884,100,money_back,2020-10-24 06:19:28.500475+00:00,10,2020,2020-10,82784,instant,5
21252,100,money_back,2020-10-15 08:59:29.638100+00:00,10,2020,2020-10,70708,instant,5
21270,100,money_back,2020-10-15 10:09:48.180991+00:00,10,2020,2020-10,2186,instant,5
24565,50,money_back,2020-10-26 09:35:08.210407+00:00,10,2020,2020-10,77975,instant,5
21289,100,money_back,2020-10-15 11:28:12.497776+00:00,10,2020,2020-10,70480,instant,15
21318,70,money_back,2020-10-15 13:21:08.376710+00:00,10,2020,2020-10,70849,instant,5
21293,100,money_back,2020-10-15 11:42:17.397028+00:00,10,2020,2020-10,62036,instant,5
21313,100,money_back,2020-10-15 12:47:31.628302+00:00,10,2020,2020-10,73561,instant,10
21295,100,money_back,2020-10-15 11:49:59.494336+00:00,10,2020,2020-10,73378,instant,5
21290,50,money_back,2020-10-15 11:30:25.970515+00:00,10,2020,2020-10,64161,instant,5
21312,100,money_back,2020-10-15 12:45:16.236682+00:00,10,2020,2020-10,69521,instant,5
21320,100,money_back,2020-10-15 13:30:45.966960+00:00,10,2020,2020-10,72513,instant,5
21292,50,money_back,2020-10-15 11:35:57.753165+00:00,10,2020,2020-10,73383,instant,5
21315,100,money_back,2020-10-15 12:53:17.246687+00:00,10,2020,2020-10,7884,regular,0
23569,25,money_back,2020-10-23 16:02:12.568529+00:00,10,2020,2020-10,85977,instant,5
21303,50,money_back,2020-10-15 12:19:22.353168+00:00,10,2020,2020-10,11265,regular,0
21300,100,money_back,2020-10-15 12:01:28.821377+00:00,10,2020,2020-10,63079,instant,5
21299,100,money_back,2020-10-15 12:01:15.797233+00:00,10,2020,2020-10,72955,instant,5
21319,100,money_back,2020-10-15 13:25:22.304865+00:00,10,2020,2020-10,73242,instant,5
21179,100,money_back,2020-10-14 22:11:36.272960+00:00,10,2020,2020-10,41516,instant,5
21325,100,money_back,2020-10-15 13:41:20.443201+00:00,10,2020,2020-10,63786,instant,5
21294,100,money_back,2020-10-15 11:49:29.416670+00:00,10,2020,2020-10,11802,instant,5
21314,100,money_back,2020-10-15 12:48:07.796131+00:00,10,2020,2020-10,73330,instant,5
21309,100,money_back,2020-10-15 12:37:18.952084+00:00,10,2020,2020-10,73497,instant,5
21324,100,money_back,2020-10-15 13:37:04.675745+00:00,10,2020,2020-10,73642,instant,5
21306,100,money_back,2020-10-15 12:24:32.596772+00:00,10,2020,2020-10,29309,instant,5
21316,50,money_back,2020-10-15 13:07:56.708570+00:00,10,2020,2020-10,69217,instant,5
21343,100,money_back,2020-10-15 14:51:04.868806+00:00,10,2020,2020-10,3360,instant,5
21359,50,money_back,2020-10-15 16:13:04.836985+00:00,10,2020,2020-10,73849,instant,5
21338,100,money_back,2020-10-15 14:20:11.699091+00:00,10,2020,2020-10,73619,instant,5
21336,100,money_back,2020-10-15 14:13:48.254893+00:00,10,2020,2020-10,11430,instant,5
24566,25,money_back,2020-10-26 09:35:08.636756+00:00,10,2020,2020-10,51917,instant,5
21366,100,money_back,2020-10-15 16:24:29.688370+00:00,10,2020,2020-10,18684,instant,5
21368,100,money_back,2020-10-15 16:25:08.836237+00:00,10,2020,2020-10,50547,instant,5
21354,100,money_back,2020-10-15 15:48:32.569067+00:00,10,2020,2020-10,8218,instant,5
21344,50,money_back,2020-10-15 14:53:07.245011+00:00,10,2020,2020-10,73347,instant,5
21266,100,money_back,2020-10-15 09:47:52.787032+00:00,10,2020,2020-10,50825,instant,5
21341,100,money_back,2020-10-15 14:43:16.125284+00:00,10,2020,2020-10,32737,instant,5
21337,100,money_back,2020-10-15 14:15:51.115608+00:00,10,2020,2020-10,34713,instant,5
21351,100,money_back,2020-10-15 15:33:47.394662+00:00,10,2020,2020-10,72774,instant,10
21369,100,money_back,2020-10-15 16:26:03.345576+00:00,10,2020,2020-10,18770,instant,5
24515,80,money_back,2020-10-26 05:14:54.510826+00:00,10,2020,2020-10,78023,instant,5
21331,80,money_back,2020-10-15 14:05:56.262747+00:00,10,2020,2020-10,73505,instant,5
21348,100,money_back,2020-10-15 15:01:02.663060+00:00,10,2020,2020-10,71140,instant,5
21342,100,money_back,2020-10-15 14:48:08.375675+00:00,10,2020,2020-10,73418,instant,10
21347,100,money_back,2020-10-15 14:58:38.903097+00:00,10,2020,2020-10,68714,instant,5
21334,100,money_back,2020-10-15 14:12:33.004703+00:00,10,2020,2020-10,62494,instant,5
21361,50,money_back,2020-10-15 16:23:28.946336+00:00,10,2020,2020-10,7513,instant,5
21328,100,money_back,2020-10-15 13:57:33.843586+00:00,10,2020,2020-10,31385,instant,5
